Date,Title,Teaser,Date_Link
8.4.2017,"Das Zeitalter der Langlebigkeit
Werden wir in Zukunft unseren Ruhestand stückweise vorbeziehen?","Im Jahr 2045 wird mehr als ein Viertel der Schweizer Bevölkerung über 65 Jahre alt sein. Dieser Umstand verändert nicht nur die Gestaltung des Ruhestandes, auch die Lebensjahre davor werden sich verändern.",08.04.2017
8.4.2017,"Baskische Untergrundorganisation
Ende der Eta auf Raten","Die baskische Untergrundorganisation hat  ihre Waffenverstecke preisgegeben, um ihren «Friedenswillen» unter Beweis zu stellen – Doch Spaniens Sicherheitskräfte und viele Basken trauen ihnen nicht.",08.04.2017
8.4.2017,"Türkische Wirtschaft
Erdogans verletzliche Seite",Einst galt Erdogan aus guten Gründen als Hoffnungsträger für die türkische Volkswirtschaft. Heute jedoch blockieren sein Machthunger und sein Ego das Vorankommen des Landes.,08.04.2017
8.4.2017,"Gigantismus in Afrika
Sie wollen imponieren und werden belächelt","Afrikas Herrscher haben einen Hang zum Heroismus. Zum Beispiel Senegal: 27 Millionen kostete ein Monument, das von einer nordkoreanischen Firma gebaut wurde. Wer soll damit beeindruckt werden?",08.04.2017
False,Von den Griechen lernen,False,08.04.2017
8.4.2017,"Hausärzte
Ihre neue Aufgabe: Durchschleuser",Hausärzte überweisen Patienten heute schnell an Spezialisten. Das ist unverantwortlich und treibt die Kosten hoch. Was sind die Gründe?,08.04.2017
8.4.2017,"London Architektur
Ein chinesischer Investor zahlt ein neues Wahrzeichen Londons. Santiago Calatrava baut es",In Ostlondon am südlichen Themseufer entsteht ein neues Quartier für Zehntausende von Bewohnern. Das Grossprojekt eines chinesischen Unternehmers soll ein Wahrzeichen der britischen Metropole werden.,08.04.2017
7.4.2017,"Syrien-Strategie der USA
Neue Angriffe wären leicht zu rechtfertigen","Präsident Trump hat mit seinem Angriff klargestellt, dass er den Einsatz chemischer Waffen nicht akzeptiert. Da Syrien offenbar über Sarin verfügt, wären neue Angriffe leicht zu rechtfertigen.",08.04.2017
7.4.2017,"Missbrauch eines Schülers
Schuld ist alleine Jürg Jegge","Im 68er Milieu wurden mancherorts Dinge durchdekliniert, die die Grenze zum Pädophilen überschritten. Jürg Jegges Hinweis auf den Zeitgeist ist dennoch nur eine Ausrede.",08.04.2017
vor 3 Stunden,"US-Militärschlag in Syrien
Eine notwendige Strafe für Asad",Vor seiner Wahl hatte Donald Trump eine Militäraktion gegen das syrische Regime noch vehement abgelehnt. Nun hat er eine überraschende Kehrtwende vollzogen. Zu Recht. Doch der eigentliche Test steht für ihn erst bevor.,07.04.2017
vor 3 Stunden,"US-Militärschlag gegen Syrien
Trump wagt sich in den syrischen Sumpf",Mit einem Raketenangriff haben die USA Vergeltung für das Giftgas-Massaker von Khan Shaykhun geübt. Auf den Kriegsverlauf in Syrien wird dies zunächst wenig Einfluss haben. Doch Trump eröffnet damit eine neue Front.,07.04.2017
vor 51 Minuten,"US-Militärschlag gegen Syrien
Asad nennt Bombardierung «rücksichtslos und unverantwortlich»",Bei dem US-Angriff auf einen Militärflugplatz in Syrien hat es nach offiziellen syrischen Angaben Tote und Verletzte gegeben. Die aktuellen Entwicklungen im Überblick.,07.04.2017
False,Was heute wichtig ist,Russland will die syrische Luftwaffe aufrüsten / Schweizer Arbeitsmarkt bleibt robust / Schärfere Kontrollen an den Schengen-Grenzen,07.04.2017
False,Das Gespenst des Christentums geht um,False,07.04.2017
vor 2 Stunden,"Schweiz - EU
Schluss mit Sticheleien",Die Chancen für eine Entkrampfung der Beziehungen zur EU stehen gut. Gegenseitiges Piesacken hilft dabei ebenso wenig wie die Forcierung eines Rahmenabkommens ohne politischen Rückhalt.,07.04.2017
vor 2 Stunden,"Protestmärsche in Südafrika
Der Druck auf Zuma nimmt zu",Tausende fordern heute in vielen Städten Südafrikas den Rücktritt von Jacob Zuma. Erstmals wird der Präsident auch in den eigenen Reihen offen kritisiert. Am 18. April kommt es im Parlament zum Misstrauensvotum.,07.04.2017
7.4.2017,"Terroranschlag auf Berliner Weihnachtsmarkt
Warum wurde Anis Amri nicht inhaftiert und ausgeschafft?",Die Untersuchungen zur Vorgeschichte des Attentäters vom Berliner Weihnachtsmarkt versinken im politischen Strudel des deutschen Wahljahrs. Für die Fehleinschätzungen will niemand verantwortlich sein.,07.04.2017
7.4.2017,"Informatik in der Primarschule
«Man kann vor der Informatik nicht davonlaufen»",Für den ETH-Professor Juraj Hromkovic ist klar: Informatik wird dereinst den gleichen Stellenwert haben wie die Mathematik.,07.04.2017
7.4.2017,"Exporterfolge dank tiefem Rubel
Weshalb ein russischer Reifen in Kanada Aufsehen erregt",Der gesunkene Rubel verhilft Russland zu unerwarteten Exporterfolgen abseits von Erdöl und Erdgas. Aber für eine echte Wende muss mehr passieren.,07.04.2017
vor 53 Minuten,"Golf-Masters in Augusta
Tiger Woods' williger Geist im schwachen Körper",Zwanzig Jahre nach dem ersten Masters-Triumph fehlt Tiger Woods auch in Augusta – Golf ist für den Amerikaner danach zur Obsession geworden,07.04.2017
vor 3 Stunden,"Schweizer Arbeitsmarkt
Vor allem jüngere Stellensuchende spüren den Frühling",Die Situation am Arbeitsmarkt hellt sich auf. Von der Erholung profitieren derzeit aber vor allem jüngere Personen.,07.04.2017
7.4.2017,"Öko-Trend in Zürich
Fressen statt Fasten","Einen genügsamen, ökologischen Lebensstil zu pflegen, gehört in Zürich zum guten Ton. Doch was unter «Verzicht» verstanden wird, erinnert oft an die Moral mittelalterlicher Mönche.",07.04.2017
6.4.2017,"Amerikanisch-chinesischer Gipfel
Der lachende Dritte fehlt in Florida",Nordkoreas Staatschef Kim Jong Un wird beim Treffen zwischen Donald Trump und Xi Jinping in Florida eine grosse Rolle spielen. Mit dem Raketentest am Vortag hat er die beiden Grossmächte vorgeführt.,06.04.2017
False,Was heute wichtig ist,Autopsie von Opfern beweist Giftgaseinsatz in Syrien / 800 000 nicht existierende Menschen haben Wahlrecht in Serbien / EU und Schweiz nehmen Gespräche wieder auf,06.04.2017
vor 2 Stunden,"Doris Leuthard in Brüssel
Alle Dossiers Schweiz-EU deblockiert",Seit der Annahme der Masseneinwanderungsinitiative (MEI) hatte die EU die Verhandlungen mit der Schweiz auf Eis gelegt. Nun hat die Blockade ein Ende.,06.04.2017
vor 2 Stunden,"Deutsch-türkische Beziehungen
Berlin ermittelt gegen mögliche Spione Erdogans",In Deutschland laufen nach einem Medienbericht behördliche Ermittlungen gegen 20 mutmassliche Agenten aus der Türkei. Sie sollen vermeintliche Anhänger der Gülen-Bewegung ausspioniert haben.,06.04.2017
6.4.2017,"Krieg in Syrien
Trump droht Asad, lässt Konsequenzen aber offen","Wenn es um Syrien geht, schlägt Trump einen neuen Ton an. Der mutmassliche Giftgasangriff habe vieles verändert. Doch was Amerika konkret tun kann und wird, bleibt völlig offen.",06.04.2017
6.4.2017,"Kokainschmuggel
Eskalierender Drogenkrieg im Amazonas","Derzeit werden die Karten im südamerikanischen Schmuggelgeschäft neu gemischt, und Europa wird der neue Absatzmarkt für kolumbianisches Kokain.",06.04.2017
6.4.2017,"25 Jahre Bosnienkrieg
Granaten, Balkanbeats und die Angst vor dem Platzspitz",Ein Vierteljahrhundert nach dem Bosnienkrieg sind Aida Kalamujic und Adi Elezovic in Zürich zu Hause. Wieso sie Gypsy-Sound und Flohmärkte trotzdem lieber haben als obsessive Pünktlichkeit und Fondue.,06.04.2017
vor 1 Stunde,"Werbespot
Pepsi hört die Signale in den sozialen Medien",Der Getränkeriese Pepsi kommt unter die Social-Media-Walze und zieht ein umstrittenes Werbevideo innert 24 Stunden zurück. Doch das Nachgeben hinterlässt einen schalen Nachgeschmack.,06.04.2017
6.4.2017,"Machtkampf in Venezuela
Wer steht noch hinter Maduro?",Venezuelas Bevölkerung hat Maduro das Vertrauen entzogen. Nun offenbaren sich auch die Risse des chavistischen Machtapparats. Doch Maduro weiss immer noch einen starken Verbündeten im Rücken.,06.04.2017
vor 2 Stunden,"Weltkriegsmuseum in Danzig
In Polen dokumentiert ein Museum die Schrecken des Zweiten Weltkriegs und blickt über dessen Ende hinaus","Kaum ist in Danzig das neue Museum des Zweiten Weltkriegs eröffnet worden, droht es zum Spielball der rechtsnationalen Politik zu werden. Nicht dem Gedenken, vielmehr der polnischen Glorifizierung soll es dienen.",06.04.2017
vor 4 Stunden,"Serbien
800 000 nicht-existierende Personen besassen bei Präsidentenwahl ein Wahlrecht",False,06.04.2017
6.4.2017,"White Turf in St. Moritz
«Der Unfall war eine Katastrophe»","Die Tierärztin Annina Widmer ist neue Rennsport-Verantwortliche des White Turf in St. Moritz. Sie sagt, der Sport solle wieder mehr in den Mittelpunkt rücken.",06.04.2017
6.4.2017,"Verhaftung vor Nachtklub in New York
Vier Millionen Dollar Schadenersatz für Sefolosha wegen Polizeigewalt",Der Schweizer NBA-Profi Thabo Sefolosha wird von der Stadt New York entschädigt. Er ist vor zwei Jahren zu Unrecht von der Polizei vor einem Nachtklub überwältigt und festgenommen worden.,06.04.2017
vor 2 Stunden,"Steuerstreit mit Frankreich
Keine Auskunft bei in der Schweiz gestohlenen Daten","Frankreich erhält keine Steuerinformationen zu einem Ehepaar, das aufgrund von in Genf gestohlenen HSBC-Kundendaten ins Visier des französischen Fiskus geraten ist. Das Bundesgericht fordert von Frankreich Loyalität.",05.04.2017
vor 2 Stunden,"Steueramtshilfe
Bundesrichter drücken sich vor klarem Urteil",Das Bundesgericht verbietet Amtshilfe an Frankreich auf der Basis von gestohlenen HSBC-Daten. Der jüngste Entscheid zu Steuertransparenz und gestohlenen Bankdaten lässt aber eine Kernfrage offen.,05.04.2017
False,Was heute wichtig ist,Übernahme von Syngenta / Nordkorea provoziert Amerika / Schweiz muss Frankreich bei gestohlenen Daten keine Amtshilfe leisten,05.04.2017
vor 27 Minuten,"Giftgas in Syrien
Die Ohnmacht der zivilisierten Welt",Der Aufschrei nach dem mutmasslichen Giftgasangriff in Syrien ist gross. Doch angesichts beschränkter Optionen und bescheidenen Muts zum Risiko dürfte auch dieses Verbrechen ungesühnt bleiben.,05.04.2017
vor 4 Stunden,"Bombenanschlag in St. Petersburg
Putins Polizeistaat ist nicht immun gegen islamistischen Terror",Beim Attentäter von St. Petersburg handelt es sich offenbar um einen Arbeitsmigranten aus Zentralasien. Für Russland bedeutet dieses Täterprofil eine neuartige Form der Bedrohung.,05.04.2017
vor 2 Stunden,"Hauptbahnhof Zürich
SBB wagen neuen Versuch mit Abholservice",Pendler können ihre Online-Einkäufe direkt am Zürcher Hauptbahnhof abholen. Mit früheren Tests zu Abholservices scheiterten die SBB jedoch.,05.04.2017
vor 50 Minuten,"Neue Cyber-Armee der Bundeswehr
Bundeswehr rüstet auf im virtuellen Raum","Die deutsche Verteidigungsministerin stellt in Bonn das neue Cyber-Kommando der Bundeswehr vor. Es ist ein Schritt, den man in Amerika längst unternommen hat.",05.04.2017
5.4.2017,"Doris Fiala und Natascha Wey
«Wer Penis-Schöggeli auf dem Bundesplatz verteilt wie die Juso, vergrault bloss mögliche Partner»",Als Präsidentinnen der FDP- und der SP-Frauen kämpfen beide für die Gleichstellung der Geschlechter – doch Doris Fiala und Natascha Wey propagieren völlig andere Wege zum Ziel.,05.04.2017
4.4.2017,"Chem China will Syngenta kaufen
Auch Brüssel gibt grünes Licht für die Übernahme",Für den Schweizer Agrokonzern Syngenta rückt die Übernahme durch den chinesischen Staatsbetrieb Chem China einen wichtigen Schritt näher. Die Wettbewerbsbehörden der EU und der USA heissen den Zusammenschluss gut – allerdings unter Auflagen.,05.04.2017
vor 6 Minuten,"Umtauschfrist für Schweizer Geld
Banknoten sollen unbeschränkt gültig sein",Der Bundesrat will die Umtauschfrist für alte Banknotenserien aufheben. Dies hat Auswirkungen auf Noten im Wert von über einer Milliarde Franken.,05.04.2017
vor 3 Stunden,"Autonomes Fahren
Bosch und Daimler bringen schon 2020 fahrerlose Autos",Das Tempo bei der Entwicklung selbstfahrender Autos nimmt zu. Dank einer Kooperation zwischen dem Autokonzern Daimler und dem Zulieferer Bosch sollen autonome Fahrzeuge der Stufen 4 und 5 bereits ab 2020 fahren.,05.04.2017
5.4.2017,"Deutsche Ökonomen
Warum die Einschränkung von Bargeld eine schlechte Idee ist",Deutsche Wissenschafter lassen kein gutes Haar an Ideen zur Einschränkung von Bargeld oder an Obergrenzen für Transaktionen. Die EZB wird deutlich kritisiert.,05.04.2017
vor 4 Stunden,"Match for Africa
Federer und der nervige Fan","Ein Zuschauer stört die Konzentration von Roger Federer, der Tennisspieler reagiert ungehalten. Das Filmchen verbreitet sich rasant – und ist ein PR-Gag.",05.04.2017
4.4.2017,"Sonderwünsche junger Arbeitnehmer
«Wann ich ins Büro gehe, bestimme ich»","Industriefirmen unternehmen viel, um begabte Nachwuchskräfte anzuziehen. Millennials haben andere Anforderungen an ihren Job als ältere Beschäftigte. Ein Augenschein zeigt, wie Arbeitgeber reagieren.",04.04.2017
False,Was heute wichtig ist,Giftgasangriff in Syrien / Trump unternimmt weiteren Versuch gegen Obamacare / Terroranschlag in St. Petersburg wirft Fragen auf,04.04.2017
vor 1 Stunde,"Ägypten und der IS
Der unsichtbare Krieg",Die Vertreibung 200 christlicher Familien aus dem Nordsinai hat ein Schlaglicht auf Ägyptens Terrorproblem im Nordsinai geworfen. Das Leid der Kopten ist nur die Spitze des Eisberges.,04.04.2017
vor 1 Stunde,"Verdächtiger aus Kirgistan
Verwirrung über den Täter von St. Petersburg",Als möglichen Urheber des Bombenanschlags auf die St. Petersburger Metro haben die russischen Behörden einen 23-jährigen Mann aus Zentralasien identifiziert. Aus dieser Region stammen zahlreiche Jihadisten in den Reihen der Terrormiliz IS.,04.04.2017
4.4.2017,"Federer-Coach Severin Lüthi
«Roger lässt sich nicht unter Stress setzen»",Roger Federers Coach Severin Lüthi ist vom grossartigen Comeback des Schweizers nicht überrascht. Federer habe von seiner langen Verletzungspause profitiert – und von seiner umsichtigen Planung.,04.04.2017
vor 3 Stunden,"Dutzende Tote in Syrien
Offenbar Giftgasangriff auf Rebellengebiet",Oppositionsnahe Medien und Aktivisten vermelden einen Giftgasangriffe des syrischen Regimes im Nordwesten des Landes. Im Internet sind Videos von regungslosen Kindern zu sehen.,04.04.2017
4.4.2017,"Landesweite Schülerdemonstrationen
Der Whatsapp-Protest","Mit der vollen Wucht der Social Media organisieren Schülerorganisationen am Mittwoch Grossaufmärsche gegen Sparmassnahmen bei der Bildung. Ungewöhnlich ist, wie die jungen Leute die Aktion finanzieren.",04.04.2017
vor 1 Stunde,"Skandal in der englischen Premier League
Coach David Moyes – Ein gestriger Mann","«Du könntest einen Schlag abbekommen, auch wenn du eine Frau bist. Pass auf, wenn du nächstes Mal herkommst», sagt der Sunderland-Coach David Moyes zu einer BBC-Reporterin. Der Vorfall schlägt in England hohe Wellen.",04.04.2017
vor 27 Minuten,"Ostschweizer Schienenfahrzeughersteller
Stadler Rail will aus Altenrhein ausziehen",Der Schienenfahrzeughersteller Stadler befindet sich im Streit mit seinem Vermieter in Altenrhein im St. Galler Rheintal. Die dort vorhandene Produktion mit 950 Mitarbeitern soll 2019 in einen Neubau im benachbarten St. Margrethen verlagert werden.,04.04.2017
vor 2 Stunden,"Fliessgewässer
Zu viel Gift in den Bächen","Die Schweizer Fliessgewässer sind zu stark mit Pflanzenschutzmitteln belastet, die erlaubten Grenzwerte werden um ein Vielfaches überschritten. Der Bund will die Verantwortlichen nun zur Rechenschaft ziehen.",04.04.2017
3.4.2017,"Lebenserwartung
Warum die Männer früher sterben",Die neusten Daten der Bundesstatistiker zur Lebenserwartung rufen nach Rückfragen zum Frauenbonus.,04.04.2017
False,"Verschleppte Reformen
Zu lange hat sich Jordanien auf die Spendierfreudigkeit reicher Nachbarn verlassen – dann kam die Ölkrise, das Geld fliesst nicht mehr",False,04.04.2017
vor 1 Stunde,"Explosion in St. Petersburg
Polizei fahndet nach zwei Personen",In der russischen Metropole St. Petersburg hat es am Montagnachmittag bei einer Sprengstoffexplosion in der U-Bahn 9 Tote und zahlreiche Verletzte gegeben. Die Behörden gehen von einem Terroranschlag aus.,03.04.2017
vor 2 Stunden,"Explosion in St. Petersburg
Terroranschläge in Russland seit 1995",Die Explosion in der U-Bahn von St. Petersburg erinnert an eine Reihe von Terrorangriffen in der Vergangenheit. Im Folgenden schwere Anschläge seit Mitte der neunziger Jahre in Russland.,03.04.2017
False,Was heute wichtig ist,Sprengstoffexplosion in St. Petersburg: Generalstaatsanwalt spricht von Terrorakt / Opposition in Ecuador ficht Wahl von Moreno an / Überschwemmungen in Australien nach Zyklon «Debbie»,03.04.2017
3.4.2017,"Ein Porträt der FN-Chefin Marine Le Pen
Eine Bobo bei den Faschos",Die wahre Marine Le Pen ist für den Journalisten Renaud Dély eine Bobo (bourgeoise bohémienne). Ihr Aufstieg zur Führerin des Front national ist nur erklärbar aus der Prägung durch ihre Familie.,03.04.2017
vor 1 Stunde,"Roger Federer
Besser als die Nummer 1","Für Roger Federer ist die Rückkehr an die Weltranglistenspitze zum realistischen Szenario geworden. Doch er braucht die Nummer 1 nicht mehr, um zu wissen, dass er der Beste ist.",03.04.2017
vor 3 Stunden,"Parlamentswahlen Neuenburg
Dezimierte SVP",Die SVP verliert in Neuenburg über die Hälfte ihrer Grossratsmandate. Im Hintergrund wird bereits am Stuhl von Parteipräsident Yvan Perrin gesägt.,03.04.2017
